predict,real
-0.20908937,-0.532619093
-0.32074744,-0.532619093
-0.35753495,-0.532619093
-0.22151321,-0.532619093
0.23651086,-0.202354127
-0.20429753,0.293043324
-0.19940746,-0.36748661
-0.05493765,-0.037221643
-0.40234864,-0.532619093
-0.02160664,-0.532619093
-0.18087867,-0.532619093
-0.25531507,-0.532619093
-0.2652132,0.12791084
-0.28341812,-0.532619093
-0.09599602,-0.202354127
-0.09667079,-0.532619093
-0.06021619,4.916752858
-0.16492634,2.274633124
-0.22343457,1.11870574
-0.12075046,-0.36748661
-0.32357243,-0.532619093
-0.20099902,-0.36748661
-0.31061482,-0.532619093
-0.31282127,-0.36748661
-0.17972553,3.595692991
-0.02582149,-0.36748661
0.16566397,-0.36748661
1.7803167,-0.532619093
-0.23957905,-0.36748661
0.02171437,-0.532619093
-0.16564293,-0.532619093
-0.04740645,-0.532619093
-0.10265745,-0.202354127
-0.20000534,-0.532619093
0.25181144,-0.36748661
-0.09551626,-0.532619093
-0.13080645,-0.532619093
-0.22775841,-0.36748661
-0.35149455,-0.532619093
-0.02661051,-0.532619093
-0.00016284,-0.532619093
-0.15950982,-0.36748661
-0.25173867,-0.36748661
-0.22787678,-0.202354127
-0.19836418,-0.202354127
-0.2586489,-0.36748661
-0.16718584,-0.532619093
-0.17317438,-0.36748661
-0.00071387,0.12791084
1.314324,-0.532619093
-0.00515197,-0.36748661
-0.08490962,-0.532619093
-0.3124081,3.925957958
0.3727787,-0.532619093
-0.12594685,-0.532619093
-0.15276335,-0.532619093
-0.19146672,11.35691971
-0.19573094,-0.532619093
-0.09217751,-0.532619093
-0.25802472,-0.532619093
0.18847035,-0.532619093
-0.2416238,-0.532619093
0.8461488,-0.36748661
0.18136378,0.458175807
0.03758584,-0.037221643
-0.35817736,-0.532619093
-0.21684167,-0.037221643
-0.1849071,-0.36748661
0.25656497,-0.202354127
0.16812189,-0.36748661
-0.07496481,-0.532619093
-0.07657801,-0.532619093
-0.09782409,0.62330829
-0.31606,-0.36748661
-0.2174704,3.100295541
-0.05855408,-0.36748661
-0.36990467,-0.532619093
2.0433073,5.081885342
-0.22956821,0.12791084
-0.17531937,-0.532619093
0.20996289,8.054270043
-0.3488984,-0.532619093
-0.00302269,-0.532619093
-0.34307808,-0.36748661
-0.30672157,-0.36748661
-0.5129298,3.595692991
-0.19368131,0.12791084
-0.4253767,-0.36748661
-0.06102629,-0.532619093
-0.13830404,-0.532619093
-0.36438042,-0.532619093
-0.1948628,-0.532619093
0.6092395,-0.532619093
-0.13853104,-0.202354127
-0.23499319,-0.532619093
-0.30808175,-0.36748661
0.12626688,-0.202354127
-0.3560967,-0.532619093
-0.26444423,-0.36748661
-0.31668308,-0.532619093
-0.1746338,-0.532619093
-0.3463732,-0.36748661
-0.2861609,-0.36748661
-0.32650542,1.944368157
0.6282033,0.62330829
-0.35655576,-0.36748661
-0.19519651,-0.36748661
-0.33743897,-0.037221643
0.58854574,0.12791084
-0.0090851,-0.532619093
-0.1657383,-0.037221643
-0.22895756,-0.532619093
0.22157957,-0.202354127
-0.24589023,-0.36748661
0.01154093,0.458175807
0.6337122,0.293043324
0.05155401,-0.202354127
-0.188247,-0.36748661
0.08913486,-0.532619093
-0.4478206,-0.532619093
-0.43217295,-0.36748661
-0.29272974,-0.037221643
-0.16476692,-0.202354127
-0.13708062,0.458175807
-0.2265059,-0.037221643
-0.14862245,-0.532619093
-0.24003962,0.458175807
-0.34658697,-0.36748661
0.01171954,-0.36748661
0.5109407,-0.532619093
-0.1829347,-0.037221643
1.1434778,-0.36748661
-0.1864348,2.439765608
-0.12462316,-0.202354127
-0.16184008,-0.532619093
-0.25218448,-0.532619093
-0.25225362,-0.36748661
-0.1369058,-0.202354127
-0.07288526,-0.532619093
-0.3320702,0.12791084
-0.13023835,0.12791084
-0.24440575,0.62330829
-0.27387995,-0.36748661
-0.10030581,-0.202354127
-0.28598607,-0.532619093
-0.07809378,-0.36748661
-0.258097,-0.532619093
-0.38790438,-0.36748661
-0.1849664,-0.532619093
-0.33760902,3.100295541
-0.11220089,-0.532619093
0.17962955,0.12791084
-0.22056815,-0.36748661
-0.24395572,-0.202354127
-0.16640837,-0.532619093
-0.16211724,-0.532619093
-0.19338757,-0.532619093
-0.17428418,-0.202354127
-0.06414881,4.586487892
0.06093799,-0.532619093
-0.42734253,-0.532619093
-0.2154149,0.458175807
-0.2235124,-0.532619093
0.7469099,3.760825475
-0.14191675,0.458175807
-0.31422317,-0.36748661
-0.16520192,-0.202354127
0.14586313,0.458175807
-0.23994939,-0.532619093
-0.27700415,-0.532619093
-0.13979518,-0.36748661
-0.09781892,-0.532619093
-0.29971835,0.293043324
-0.24401724,-0.202354127
-0.47972506,-0.532619093
-0.16725564,-0.037221643
-0.22067852,-0.532619093
-0.34388912,-0.202354127
-0.39965516,-0.202354127
-0.35088646,-0.532619093
-0.1019242,0.953573257
-0.19911726,-0.532619093
0.06415926,-0.532619093
-0.23829885,-0.532619093
-0.11366794,-0.037221643
-0.4148214,0.12791084
-0.1212144,-0.532619093
-0.26681688,-0.532619093
-0.1697386,0.12791084
-0.17741327,-0.36748661
0.08326976,0.12791084
0.05922861,-0.36748661
-0.21325804,0.788440774
-0.25365615,-0.532619093
-0.31794894,-0.202354127
-0.1700964,3.595692991
-0.1270755,0.293043324
-0.39909536,-0.532619093
-0.13640836,2.109500641
-0.27724218,-0.037221643
-0.1844357,-0.36748661
-0.3297229,-0.037221643
-0.26719302,-0.532619093
-0.22642101,-0.532619093
0.4930988,-0.037221643
0.35030675,-0.36748661
-0.22429359,-0.532619093
-0.18940957,-0.532619093
-0.29813612,-0.532619093
-0.00147849,0.12791084
-0.38550562,-0.532619093
-0.30865714,-0.202354127
-0.3567354,-0.36748661
-0.26783633,-0.36748661
-0.3307097,0.458175807
-0.24575372,-0.202354127
-0.12552382,4.751620375
-0.1359239,-0.36748661
-0.22323659,-0.037221643
-0.29423195,-0.36748661
-0.2242894,-0.202354127
-0.35069573,-0.532619093
0.6253662,-0.202354127
-0.19317228,-0.202354127
-0.2542683,0.12791084
0.81426424,-0.532619093
0.65305054,-0.36748661
-0.18977751,-0.202354127
-0.12203114,-0.037221643
0.26814777,-0.532619093
-0.17829403,-0.037221643
-0.17571887,-0.037221643
-0.09335001,-0.202354127
-0.30651277,-0.532619093
-0.16251096,-0.037221643
-0.3099868,0.293043324
0.9082418,-0.202354127
0.5393987,-0.36748661
-0.33763143,-0.037221643
-0.26459908,-0.532619093
0.04510029,-0.202354127
0.2554767,-0.36748661
-0.1676449,-0.532619093
-0.29121318,-0.202354127
-0.427819,-0.532619093
-0.24909532,-0.36748661
-0.30639583,-0.36748661
-0.4426847,-0.36748661
-0.29027188,-0.532619093
-0.24278891,-0.532619093
-0.07742859,0.12791084
-0.0091756,-0.36748661
-0.3724383,0.62330829
-0.2726502,-0.532619093
-0.20882033,-0.532619093
-0.19895472,0.953573257
-0.11703674,-0.36748661
0.5821194,-0.037221643
-0.2639355,-0.532619093
0.16812019,-0.532619093
0.17462014,-0.532619093
0.02181561,-0.36748661
1.8495792,-0.532619093
-0.3092367,-0.532619093
-0.2837278,-0.532619093
-0.33541396,-0.037221643
-0.24856454,-0.532619093
-0.27338815,-0.202354127
0.911154,-0.532619093
-0.25354078,-0.532619093
-0.251351,-0.36748661
0.01384652,0.458175807
-0.12378839,-0.36748661
-0.28052622,-0.36748661
-0.33293033,-0.36748661
0.00632189,-0.532619093
-0.03418174,-0.532619093
0.60694516,0.62330829
-0.1863392,-0.202354127
-0.2516204,-0.532619093
0.1919799,-0.202354127
-0.2696315,-0.202354127
-0.29455626,-0.037221643
0.5216449,0.62330829
-0.22222096,-0.36748661
-0.33610538,0.458175807
-0.3721903,0.953573257
-0.12768295,0.293043324
-0.12042679,-0.36748661
-0.20662366,-0.36748661
-0.28600988,-0.36748661
0.28493297,0.788440774
-0.2794118,-0.36748661
1.0364624,3.100295541
0.10262661,3.265428024
-0.21446255,-0.202354127
0.08888303,-0.36748661
-0.31265873,5.577282792
-0.33342433,-0.532619093
-0.02411161,-0.36748661
-0.28082663,-0.532619093
-0.13171485,-0.532619093
0.28172284,-0.36748661
-0.27481133,-0.532619093
0.04664533,-0.202354127
-0.29916048,-0.36748661
-0.30164883,-0.532619093
0.23163958,6.237812725
-0.28884786,-0.532619093
-0.20992473,-0.202354127
0.10923581,1.448970707
-0.24429992,-0.36748661
-0.17521277,-0.36748661
0.00895792,1.448970707
-0.282523,-0.532619093
-0.15064508,-0.532619093
-0.07371108,-0.532619093
0.00926827,-0.202354127
-0.15445057,0.293043324
-0.20762444,-0.532619093
-0.24450447,-0.36748661
-0.10091861,-0.532619093
-0.10958323,-0.532619093
0.29315537,-0.532619093
-0.10182819,-0.202354127
-0.10444776,-0.532619093
-0.31678718,-0.36748661
-0.31183714,2.439765608
-0.25685698,-0.202354127
-0.27669942,-0.532619093
-0.18999967,-0.202354127
-0.21719056,-0.36748661
-0.14165483,-0.037221643
0.07288755,-0.202354127
-0.29314455,-0.532619093
-0.12644807,-0.532619093
-0.2455205,-0.532619093
-0.20373885,-0.202354127
-0.3351516,-0.532619093
-0.34899706,-0.532619093
0.45961416,-0.532619093
-0.16132934,0.458175807
-0.09295008,0.62330829
-0.26704955,-0.36748661
-0.04636692,-0.532619093
-0.2465778,-0.36748661
-0.35209137,0.12791084
-0.37978226,-0.202354127
-0.21985573,-0.532619093
-0.30111778,-0.36748661
-0.1277967,-0.532619093
-0.33048844,-0.532619093
-0.2385142,-0.532619093
0.03364064,-0.532619093
0.03823961,-0.532619093
-0.29941362,-0.532619093
-0.2617876,-0.532619093
-0.23892444,-0.36748661
-0.18086827,-0.36748661
-0.3330859,0.293043324
-0.17967567,-0.532619093
-0.3135733,-0.532619093
-0.17402148,-0.36748661
-0.27058393,3.595692991
-0.4428044,-0.36748661
-0.20295909,-0.532619093
-0.22112907,-0.532619093
-0.2077533,-0.36748661
0.13043796,-0.037221643
-0.35893574,-0.36748661
-0.21251175,-0.202354127
-0.33079445,-0.532619093
-0.08933745,-0.037221643
-0.26240587,-0.532619093
-0.28069445,-0.532619093
-0.24783333,-0.202354127
0.06263088,-0.532619093
-0.26703373,-0.037221643
-0.23653412,-0.532619093
-0.25970164,-0.532619093
0.13649587,-0.532619093
-0.08554533,-0.202354127
-0.10971941,-0.532619093
-0.25829,-0.532619093
0.21739636,-0.532619093
-0.11364491,-0.532619093
-0.09550425,0.12791084
-0.43980062,-0.36748661
-0.07409368,0.12791084
0.29073483,-0.36748661
0.27362663,-0.532619093
0.05519585,-0.202354127
-0.33185083,-0.532619093
-0.2846184,-0.532619093
-0.31793144,0.12791084
-0.07883839,1.283838224
-0.06974468,-0.36748661
-0.36200565,-0.36748661
0.03157698,1.614103191
-0.20516628,-0.037221643
-0.21774164,-0.202354127
0.12894933,-0.202354127
-0.3895883,-0.532619093
0.04229762,-0.532619093
-0.14813165,-0.36748661
-0.36284697,-0.202354127
-0.04636692,0.458175807
0.10733192,-0.532619093
-0.3004275,-0.202354127
-0.24853131,-0.532619093
-0.23881514,-0.36748661
0.01169686,-0.36748661
-0.09616008,-0.037221643
-0.26347956,-0.202354127
0.14841051,-0.532619093
-0.25287446,-0.36748661
0.14848222,-0.532619093
-0.06080408,-0.037221643
-0.11817756,-0.36748661
-0.17938022,-0.532619093
0.06001644,-0.36748661
-0.29750293,-0.532619093
-0.36418027,-0.36748661
0.4729206,-0.36748661
-0.2473446,-0.532619093
-0.32650542,-0.532619093
-0.308289,-0.202354127
-0.11702339,-0.36748661
-0.1143607,-0.037221643
-0.427885,-0.36748661
-0.03808753,-0.532619093
-0.21271344,-0.532619093
-0.4138453,-0.532619093
-0.3856413,-0.532619093
-0.27820686,4.091090441
-0.07499619,-0.36748661
0.12435152,-0.532619093
-0.18152386,-0.532619093
-0.26498875,-0.532619093
0.42714065,-0.532619093
-0.17087406,-0.202354127
-0.2780375,-0.532619093
-0.2542003,-0.532619093
-0.18501657,-0.202354127
-0.14019701,-0.532619093
-0.1651817,-0.532619093
-0.22734767,-0.037221643
-0.20657384,3.100295541
-0.03693068,-0.532619093
0.12190442,-0.532619093
-0.2923087,-0.037221643
-0.24181977,-0.532619093
-0.21619233,-0.36748661
-0.1844357,-0.36748661
-0.21286456,-0.532619093
-0.25592485,-0.202354127
-0.27915105,0.12791084
-0.34298795,-0.532619093
-0.40896064,-0.36748661
-0.2247215,-0.532619093
-0.10236657,-0.36748661
-0.02309413,-0.037221643
-0.26512033,-0.36748661
-0.37687582,-0.202354127
-0.177291,0.788440774
-0.25829658,-0.36748661
-0.5258351,-0.36748661
-0.0446201,-0.36748661
-0.3222316,-0.202354127
-0.3480014,-0.532619093
-0.3057726,-0.532619093
1.0191255,-0.037221643
-0.1345366,-0.36748661
-0.21321288,-0.36748661
-0.30963555,-0.532619093
-0.313855,-0.36748661
-0.3055802,-0.36748661
-0.0609964,-0.037221643
-0.18467396,-0.532619093
-0.12691405,-0.532619093
-0.47722548,-0.36748661
-0.2461752,-0.532619093
-0.19142202,-0.532619093
-0.5062371,0.12791084
-0.02443375,-0.532619093
0.14514409,-0.202354127
-0.16786355,-0.532619093
-0.28457355,-0.532619093
-0.30178216,-0.202354127
-0.3690173,-0.532619093
-0.18917334,-0.532619093
-0.1421551,-0.532619093
-0.45686597,-0.202354127
-0.00291704,1.614103191
-0.2582658,0.953573257
0.04184161,-0.532619093
-0.00356025,-0.037221643
-0.24591276,-0.202354127
0.02132432,-0.532619093
0.00747493,-0.202354127
0.41869038,-0.532619093
-0.30828732,-0.36748661
-0.10267684,-0.532619093
-0.30502957,-0.532619093
-0.3106506,-0.532619093
-0.374699,-0.202354127
0.9251149,3.100295541
-0.3095068,-0.532619093
0.6351854,-0.36748661
-0.17327869,-0.532619093
-0.20244007,-0.532619093
-0.1977451,-0.532619093
-0.33290353,0.458175807
-0.26718333,-0.532619093
-0.07398382,-0.36748661
-0.23065984,-0.532619093
1.6288952,3.595692991
0.8698861,0.62330829
-0.18703853,-0.532619093
-0.05682033,0.293043324
-0.13534355,-0.037221643
-0.10980257,0.293043324
0.094137,-0.532619093
-0.22953348,-0.532619093
0.06699865,-0.36748661
-0.2295463,0.293043324
-0.26837325,-0.532619093
-0.04539607,0.293043324
-0.12437228,-0.532619093
-0.20973758,-0.532619093
0.22621943,-0.36748661
0.08708631,-0.037221643
0.07185192,3.925957958
-0.1943472,-0.36748661
-0.38874477,5.247017825
-0.1337003,-0.532619093
-0.17256254,-0.532619093
-0.20382565,-0.36748661
-0.03536296,-0.532619093
-0.30788934,-0.532619093
-0.20214698,4.916752858
-0.11109535,0.12791084
-0.10419548,-0.36748661
-0.08323252,-0.037221643
-0.27367648,-0.532619093
0.6686082,-0.532619093
-0.30434164,-0.36748661
-0.26747552,-0.532619093
0.13251211,-0.532619093
-0.40028745,-0.36748661
-0.3023207,-0.36748661
-0.3470146,-0.36748661
-0.2226536,-0.532619093
-0.2532339,0.12791084
-0.28217196,-0.532619093
-0.06824361,-0.532619093
-0.4788639,-0.202354127
-0.26258424,-0.532619093
1.2159903,-0.202354127
-0.11501141,-0.202354127
0.01350136,-0.36748661
0.04323901,-0.532619093
-0.09310116,0.458175807
-0.10675616,-0.202354127
-0.27365965,0.12791084
0.15584017,-0.36748661
0.0160927,-0.037221643
-0.34798595,-0.532619093
0.21494006,-0.532619093
-0.00215334,0.293043324
-0.3096757,0.293043324
-0.1865471,-0.532619093
-0.01581569,4.751620375
1.797777,-0.36748661
-0.11834228,0.12791084
-0.40474272,-0.532619093
-0.26850638,-0.36748661
1.3607267,-0.36748661
-0.27857408,-0.36748661
-0.21070245,-0.532619093
-0.4156685,-0.037221643
-0.34878653,-0.532619093
-0.26285353,-0.532619093
-0.18855853,-0.36748661
-0.08372992,-0.532619093
-0.1307129,-0.532619093
-0.20865905,-0.532619093
-0.11476394,-0.202354127
-0.365695,-0.532619093
-0.3549293,-0.532619093
-0.17943224,0.62330829
-0.13233522,-0.532619093
-0.11291657,-0.36748661
-0.34072945,-0.202354127
-0.26832572,-0.532619093
-0.30152696,-0.36748661
-0.3145372,-0.202354127
-0.19281027,-0.36748661
-0.24326296,-0.202354127
-0.31995332,-0.36748661
-0.06255485,-0.532619093
-0.32178015,-0.532619093
-0.3202042,0.788440774
-0.24367166,-0.36748661
-0.6285743,-0.36748661
-0.15795244,-0.532619093
-0.08535859,2.109500641
-0.11808591,-0.532619093
-0.25670147,-0.202354127
-0.26312786,0.12791084
0.04899873,-0.532619093
-0.3434533,-0.532619093
-0.05620016,-0.532619093
-0.1392201,-0.532619093
-0.11195681,-0.532619093
-0.21090207,-0.36748661
-0.10729742,-0.532619093
-0.1388869,-0.532619093
-0.28467143,-0.532619093
-0.4181382,-0.36748661
-0.28288358,-0.36748661
-0.29533076,0.953573257
-0.00302269,-0.202354127
0.01331472,-0.532619093
-0.12409367,2.439765608
-0.33438838,2.604898091
-0.11777353,2.770030574
-0.27881825,0.458175807
-0.29282385,-0.532619093
-0.32411778,0.12791084
-0.26090336,0.62330829
-0.3958786,-0.532619093
-0.0800038,-0.36748661
-0.31602857,-0.037221643
-0.22550775,-0.532619093
0.02178617,-0.532619093
0.44080567,0.12791084
-0.1850358,-0.532619093
-0.14512515,-0.532619093
0.03980251,-0.532619093
-0.25241226,-0.532619093
-0.22047707,-0.532619093
-0.142822,-0.532619093
-0.21719056,-0.532619093
-0.34353766,-0.532619093
-0.33761814,-0.202354127
-0.32694066,-0.532619093
-0.29725498,0.953573257
0.11707608,1.448970707
0.15829502,1.944368157
-0.33841935,-0.202354127
0.03157698,-0.36748661
-0.31919834,-0.532619093
-0.34618145,-0.532619093
-0.28839034,1.944368157
-0.15691952,0.458175807
-0.18825808,-0.202354127
-0.22027402,-0.037221643
-0.27582937,0.458175807
-0.33073294,-0.532619093
-0.2116018,-0.36748661
-0.336874,-0.532619093
-0.3358054,-0.532619093
-0.28182808,-0.532619093
0.02610075,-0.36748661
-0.20202228,-0.202354127
-0.28869614,0.788440774
0.7536133,4.256222925
-0.28833124,3.430560508
-0.25486508,-0.202354127
-0.00866824,4.091090441
-0.13544124,-0.202354127
-0.2059286,-0.36748661
-0.20160088,-0.532619093
-0.06068279,-0.36748661
-0.29377988,-0.202354127
-0.27527928,-0.36748661
-0.25150213,3.595692991
-0.42689863,-0.36748661
-0.4511494,-0.532619093
0.01498654,0.458175807
-0.22861633,-0.532619093
1.3436433,-0.202354127
-0.10653522,-0.532619093
-0.20428854,-0.532619093
-0.5145019,-0.532619093
-0.30753577,2.439765608
-0.34237945,-0.532619093
-0.2081112,1.779235674
-0.22566432,-0.202354127
0.9463822,0.293043324
-0.3570056,-0.36748661
-0.36957765,-0.532619093
-0.25816405,-0.202354127
-0.04258414,-0.36748661
0.15243854,-0.532619093
-0.23641579,2.770030574
-0.30074722,-0.532619093
-0.26271844,-0.532619093
-0.29959342,2.604898091
-0.02744195,-0.532619093
-0.17588452,-0.202354127
-0.1752823,-0.532619093
-0.28720108,-0.202354127
0.6865265,-0.36748661
-0.00889628,5.577282792
-0.04753409,-0.36748661
-0.30801958,-0.532619093
-0.11478775,-0.36748661
-0.18280557,-0.532619093
0.61514145,-0.037221643
1.3514678,-0.36748661
-0.18205029,-0.532619093
0.10180317,-0.36748661
-0.36834952,-0.532619093
-0.04961677,-0.037221643
0.5393353,-0.36748661
-0.17523935,-0.36748661
-0.45238116,-0.36748661
-0.27858788,-0.202354127
-0.4168617,-0.532619093
-0.20526974,-0.36748661
-0.34383178,-0.36748661
0.7280305,2.935163058
-0.32992268,-0.36748661
-0.19730848,-0.532619093
-0.34941632,3.430560508
-0.37554976,-0.532619093
-0.50418895,3.100295541
-0.25560346,-0.532619093
-0.34049016,-0.202354127
-0.12178441,0.12791084
-0.313855,-0.037221643
-0.21507466,-0.532619093
-0.07606131,-0.532619093
-0.17411405,-0.36748661
-0.26294068,-0.36748661
-0.30213803,3.430560508
0.1621124,-0.36748661
-0.276781,5.247017825
-0.29931504,-0.532619093
-0.08811088,3.100295541
-0.15552236,-0.36748661
-0.33130097,-0.36748661
-0.35163036,-0.532619093
-0.5268538,0.12791084
-0.3304071,-0.36748661
-0.28680602,-0.36748661
0.7843501,0.293043324
-0.25575113,-0.532619093
0.49681824,0.12791084
0.03651668,-0.532619093
-0.27331254,-0.532619093
-0.25207996,-0.36748661
-0.19651204,-0.532619093
-0.3011432,-0.532619093
-0.1553086,-0.36748661
-0.18154906,-0.532619093
-0.3334372,-0.037221643
-0.18256849,-0.532619093
-0.26999637,-0.532619093
0.00666946,-0.202354127
0.06040357,-0.202354127
-0.2608681,-0.532619093
-0.2564876,-0.36748661
-0.21077639,0.293043324
0.29017466,-0.532619093
-0.34921604,-0.36748661
-0.04445477,-0.532619093
-0.10408743,-0.36748661
-0.37690806,-0.532619093
-0.6678071,-0.532619093
-0.19121525,-0.36748661
0.20764409,-0.532619093
-0.06483023,-0.36748661
-0.4041245,1.614103191
-0.2310925,2.274633124
-0.12576157,-0.037221643
-0.20225078,-0.532619093
0.0950747,-0.202354127
-0.28158057,-0.037221643
-0.3430973,3.265428024
-0.18964253,-0.037221643
-0.2674324,0.12791084
-0.2483795,-0.36748661
-0.3055802,-0.532619093
-0.33086672,-0.532619093
-0.3483696,-0.36748661
-0.21328562,-0.532619093
-0.34144667,0.12791084
-0.26848793,-0.532619093
-0.23999976,-0.202354127
-0.28202558,0.62330829
-0.30676556,-0.36748661
-0.23214763,-0.202354127
-0.01000221,-0.532619093
-0.2933123,-0.037221643
-0.06252962,-0.532619093
-0.19063501,0.953573257
-0.09174633,2.109500641
0.04073416,4.091090441
-0.54490715,-0.532619093
-0.23150133,-0.202354127
-0.30985832,-0.36748661
0.23792939,-0.36748661
-0.25003245,-0.532619093
-0.12761566,-0.202354127
-0.09128298,-0.037221643
-0.23420013,-0.202354127
-0.38067156,-0.36748661
-0.26570004,-0.532619093
-0.2633383,-0.36748661
0.08457915,-0.36748661
-0.24366215,-0.532619093
-0.23742875,0.12791084
-0.3001738,-0.532619093
0.24543403,-0.36748661
-0.12175511,-0.532619093
-0.22305259,-0.36748661
-0.1767797,0.62330829
-0.215828,-0.532619093
-0.12194775,3.760825475
-0.06297939,-0.532619093
-0.41675133,-0.532619093
-0.14610757,-0.202354127
0.20641814,0.458175807
-0.2472485,-0.36748661
-0.13686262,-0.202354127
-0.22405252,-0.202354127
-0.08192438,0.62330829
-0.22222063,-0.532619093
-0.14827484,-0.532619093
-0.33384472,-0.532619093
-0.27732536,0.12791084
-0.17293109,-0.202354127
-0.29813612,-0.532619093
-0.4496529,-0.532619093
-0.09415637,0.953573257
-0.25133103,-0.532619093
-0.25645646,-0.532619093
-0.21243817,0.293043324
-0.27469155,-0.36748661
-0.31350163,3.265428024
-0.1122447,1.944368157
-0.2580687,2.604898091
-0.4737292,-0.202354127
-0.40408283,-0.532619093
-0.11293294,-0.532619093
-0.48546684,6.072680242
-0.32236046,-0.36748661
-0.23027305,-0.037221643
0.13116483,4.091090441
0.21218048,-0.36748661
-0.34945333,-0.532619093
-0.17576759,0.788440774
-0.15469804,-0.36748661
-0.1848926,-0.037221643
-0.2845809,-0.202354127
-0.16028255,-0.202354127
-0.4160204,-0.36748661
3.5602822,-0.36748661
-0.1144202,3.760825475
-0.11869496,-0.202354127
-0.2918172,-0.532619093
0.12552328,4.091090441
-0.3121645,-0.36748661
-0.25799787,-0.532619093
-0.4373864,-0.037221643
-0.11477259,-0.532619093
0.25196987,-0.202354127
-0.39802969,-0.532619093
-0.18999974,-0.532619093
-0.14976546,0.293043324
-0.31446543,-0.532619093
-0.40408957,-0.202354127
-0.30848998,-0.36748661
-0.09659474,-0.532619093
-0.00129448,-0.532619093
-0.22281945,-0.532619093
-0.44482237,-0.202354127
-0.4800411,3.595692991
-0.30941808,-0.532619093
-0.41805607,-0.532619093
0.616841,-0.202354127
-0.25425017,-0.532619093
-0.28733373,-0.532619093
-0.29512617,-0.202354127
0.25817835,4.751620375
0.05328266,-0.037221643
-0.3594125,-0.532619093
-0.07733215,-0.36748661
-0.245357,-0.36748661
-0.09782409,-0.36748661
0.23692618,-0.202354127
-0.42852366,-0.532619093
0.38033593,-0.037221643
-0.15361983,-0.532619093
-0.24370559,-0.532619093
-0.23988228,-0.36748661
-0.35081273,0.62330829
-0.36947727,-0.36748661
-0.21246701,-0.532619093
-0.01481308,-0.36748661
-0.01993729,2.439765608
-0.25704968,0.12791084
-0.34109995,-0.532619093
-0.09575817,-0.532619093
0.08225898,3.265428024
-0.25524864,0.293043324
-0.2479713,-0.532619093
0.1694308,-0.36748661
-0.25175744,-0.532619093
-0.294332,-0.532619093
1.0339288,-0.36748661
-0.24155465,-0.202354127
-0.15201278,-0.532619093
0.06052215,-0.532619093
9.095381,-0.36748661
-0.20867828,-0.36748661
-0.21972878,0.12791084
-0.02640264,-0.532619093
0.81154054,0.12791084
-0.2577684,-0.532619093
-0.3274447,-0.532619093
-0.1731383,-0.532619093
-0.08051053,-0.037221643
-0.1992345,-0.532619093
-0.11499637,-0.532619093
-0.22664836,-0.532619093
-0.2812316,-0.532619093
-0.33133563,-0.532619093
-0.228266,1.11870574
-0.20352505,-0.532619093
-0.23490731,-0.36748661
-0.2651471,-0.202354127
-0.17952716,-0.532619093
0.43991923,-0.532619093
-0.09880771,-0.36748661
0.00749195,-0.532619093
-0.13802534,0.293043324
-0.26265323,-0.36748661
-0.22649302,1.448970707
-0.33662808,-0.532619093
1.3312167,-0.532619093
1.0309781,-0.36748661
-0.0392998,-0.36748661
-0.22547217,0.788440774
1.026693,-0.532619093
-0.40590578,1.614103191
-0.22321534,-0.532619093
-0.33198515,-0.532619093
-0.38770348,-0.532619093
-0.3192211,-0.532619093
-0.23881929,-0.532619093
0.09092487,0.788440774
-0.11147202,-0.532619093
0.59566516,-0.037221643
-0.26318166,-0.532619093
-0.12474649,-0.202354127
0.03988265,-0.202354127
-0.36152524,-0.532619093
0.17606284,-0.532619093
-0.108182,-0.36748661
-0.19706498,-0.532619093
-0.13729274,-0.532619093
0.16174372,-0.36748661
-0.28037795,0.12791084
0.11364906,-0.532619093
0.07406144,-0.202354127
-0.21166103,-0.202354127
-0.41456854,-0.532619093
-0.26311335,-0.532619093
-0.17494437,-0.202354127
-0.22050524,-0.532619093
-0.21798457,-0.532619093
-0.07202242,-0.532619093
-0.18271983,-0.202354127
-0.26122075,-0.532619093
-0.5418825,-0.532619093
-0.4028229,-0.532619093
-0.21620773,-0.532619093
-0.00826876,-0.36748661
-0.29645032,1.448970707
-0.05522305,-0.532619093
-0.26510525,-0.037221643
-0.26955962,-0.532619093
-0.07347532,-0.202354127
-0.1873056,1.11870574
-0.27899498,1.944368157
-0.10381782,1.11870574
-0.07098252,2.604898091
0.34476185,1.11870574
0.30950552,-0.202354127
-0.26835418,0.788440774
-0.40651006,-0.36748661
0.03806703,-0.532619093
0.0484155,-0.532619093
-0.00191425,-0.532619093
-0.26485103,-0.532619093
-0.3265494,-0.36748661
-0.20647067,0.12791084
0.08928417,-0.36748661
-0.10373159,1.779235674
-0.23759788,-0.36748661
0.11069851,-0.532619093
0.2637689,-0.532619093
-0.15436076,0.788440774
-0.23049976,1.11870574
-0.3027517,-0.532619093
0.1764446,0.953573257
-0.19620876,2.274633124
-0.16051951,-0.36748661
-0.18417759,-0.36748661
-0.05858628,0.293043324
-0.0325046,-0.202354127
-0.11868411,0.62330829
-0.0152757,-0.202354127
-0.28009528,-0.36748661
-0.3407428,-0.532619093
-0.1413443,-0.532619093
-0.09449852,0.12791084
-0.27823094,0.293043324
-0.2477834,-0.532619093
-0.33303744,0.788440774
-0.32061014,1.614103191
-0.26787415,-0.532619093
-0.26935625,-0.532619093
-0.31357184,2.439765608
-0.02452008,-0.36748661
